# row_id profile index ia ib ic theta_e we id_ref iq_ref vdc pi_reset uq_zero_en xd_old xq_old du_d_old du_q_old sat_old i_alpha i_beta sine cosine id iq ud_raw uq_raw ud_hi uq_hi ud_lim uq_lim scale limited sat_flag xd_next xq_next du_d_next du_q_next sat_next v_alpha v_beta sector overmodulated t1 t2 L M H duty_u duty_v duty_w error_code
000000000000014a 0000000000000000 000000000000014a ffffffffffff8af8 0000000000017697 ffffffffffff08c5 000000000000e6e2 ffffffffffd063a6 00000000000157df fffffffffff1e98f 0000000000180000 0000000000000000 0000000000000000 0000000016ed4e60 00000000139e382c 00000000a7c38472 0000000029fe1f76 0000000000000001 ffffffffffff8786 0000000000016702 ffffffffffff6bf4 000000000000d0d9 fffffffffffece19 000000000000df36 00000000435cf114 ffffffff080f0eb6 00000000068a0fbb ffffffffe7ee54fe 0000000000034508 fffffffffff3f72a 0000000018d9f0bb 0000000000000001 0000000000000001 fffffffffb63c428 ffffffffe7c3eb3d 000000003cd2e159 ffffffff2020b9b8 0000000000000001 fffffffffffbb530 fffffffffff44a8f 0000000000000006 0000000000000000 00000000b0d55d8c 00000000277b5d8c 0000000013d7a274 00000000c4ad0000 00000000ec285d8c 0000000000c4ad00 0000000000ec285e 000000000013d7a2 0000000000000000
000000000000014b 0000000000000000 000000000000014b 0000000000013ee6 fffffffffffdca66 fffffffffffe2b85 000000000000d8bd ffffffffffea0065 fffffffffff22185 00000000000c9016 0000000000240000 0000000000000000 0000000000000000 fffffffffb63c428 ffffffffe7c3eb3d 000000003cd2e159 ffffffff2020b9b8 0000000000000001 0000000000022d4c ffffffffffffc7ed ffffffffffff2dbe 000000000000920a 0000000000016bf9 000000000001a9bb fffffffef0b13e8b 00000000a2c19f2a ffffffffdfeaf169 00000000133efaa3 ffffffffffeff579 0000000000099f7d 000000001e45a98e 0000000000000001 0000000000000001 ffffffffcafc5621 000000002e5f50cb ffffffff10c64d22 000000008f82a487 0000000000000001 fffffffffffec0ae 000000000012aa1b 0000000000000001 0000000000000000 00000000803eb7f7 0000000065a28d4c 000000000d0f5d5f 000000008d4e1556 00000000f2f0a2a2 00000000008d4e15 00000000000d0f5d 0000000000f2f0a3 0000000000000000
000000000000014c 0000000000000000 000000000000014c ffffffffffff1e48 ffffffffffffd9f6 ffffffffffff0954 0000000000006d5a 00000000001bbd4a fffffffffffbcac0 00000000000ca876 0000000000060000 0000000000000000 0000000000000000 ffffffffcafc5621 000000002e5f50cb ffffffff10c64d22 000000008f82a487 0000000000000001 ffffffffffffc86d 0000000000007874 000000000000712b ffffffffffff1a5f 0000000000006719 ffffffffffffac86 ffffffff7a8f59e8 0000000114e549af fffffffffd4b034d 00000000059dfcd6 fffffffffffea582 000000000002cefe 00000000053178a9 0000000000000001 0000000000000001 ffffffffefe74062 00000000307151c3 ffffffff7d44569b 000000010f474cd9 0000000000000001 fffffffffffff8f6 fffffffffffce1e7 0000000000000006 0000000000000000 0000000074f3ad24 00000000716ead24 000000000cced2dc 0000000081c28000 00000000f3312d24 000000000081c280 0000000000f3312d 00000000000cced3 0000000000000000
000000000000014d 0000000000000000 000000000000014d 000000000000b49f fffffffffffeae67 0000000000026eea 00000000000066b8 0000000000236346 fffffffffff85293 fffffffffff45d69 0000000000180000 0000000000000000 0000000000000000 ffffffffefe74062 00000000307151c3 ffffffff7d44569b 000000010f474cd9 0000000000000001 000000000000194f fffffffffffdd574 00000000000094d9 ffffffffffff2fb9 fffffffffffea8fa 000000000001b474 ffffffff811a6d56 ffffffff4c7bcffb fffffffff19a6232 ffffffffeba216d5 fffffffffff8cd31 fffffffffff5d10b 000000001d0b515a 0000000000000001 0000000000000001 fffffffffb07b09b ffffffffda923554 ffffffff8f800b24 ffffffff60d9b926 0000000000000001 00000000000bc70f 0000000000041980 0000000000000003 0000000000000000 0000000096925b2e 000000004bbe483a 000000000ed7ae4c 00000000a56a097a 00000000f12851b4 00000000000ed7ae 0000000000a56a09 0000000000f12852 0000000000000000
000000000000014e 0000000000000000 000000000000014e fffffffffffda406 00000000000243fd fffffffffffed75f 0000000000009a67 ffffffffffe98855 fffffffffff262e3 0000000000089859 0000000000240000 0000000000000000 0000000000000000 fffffffffb07b09b ffffffffda923554 ffffffff8f800b24 ffffffff60d9b926 0000000000000001 fffffffffffe0ee4 000000000001fa1d ffffffffffff6589 ffffffffffff33da 0000000000005b0b fffffffffffd4074 ffffffff070c98d8 000000009d510b45 ffffffffe05f87c4 0000000013fc4ed2 fffffffffff02fc4 000000000009fe27 000000002085ba02 0000000000000001 0000000000000001 fffffffff06c30c4 000000001548e4ab ffffffff26ad1114 000000008954bc73 0000000000000001 000000000012a3d1 000000000001929b 0000000000000003 0000000000000000 00000000bd240a83 00000000135ef446 0000000017be809c 00000000d4e28b1f 00000000e8417f65 000000000017be81 0000000000d4e28b 0000000000e8417f 0000000000000000
000000000000014f 0000000000000000 000000000000014f fffffffffffedce3 fffffffffffde5ca fffffffffffdf84b 000000000000d32a ffffffffffbf1f60 fffffffffffb1de3 00000000000d226b 0000000000060000 0000000000000000 0000000000000000 fffffffff06c30c4 000000001548e4ab ffffffff26ad1114 000000008954bc73 0000000000000001 0000000000009e91 fffffffffffff551 ffffffffffff1bc7 00000000000073fa 000000000000515c 0000000000008885 ffffffff95c8e754 00000000e7f4955c fffffffffd676aab 0000000005ab5559 fffffffffffeb3b5 000000000002d5ab 000000000641c77b 0000000000000001 0000000000000001 000000000f8f9617 0000000017aeecfe ffffffff98617ca9 00000000e2494003 0000000000000001 000000000001f064 00000000000270fd 0000000000000003 0000000000000000 0000000021e41984 00000000b46c77a0 0000000014d7b76e 0000000036bbd0f2 00000000eb284892 000000000014d7b7 000000000036bbd1 0000000000eb2849 0000000000000000
0000000000000150 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000151 0000000000000001 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000152 0000000000000001 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000153 0000000000000001 0000000000000003 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000154 0000000000000001 0000000000000004 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000155 0000000000000001 0000000000000005 0000000000008000 ffffffffffffc000 ffffffffffffc000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000008000 0000000000000000 0000000000000000 0000000000010000 0000000000008000 0000000000000000 fffffffffba33333 0000000000000000 fffffffffba33333 0000000000000000 fffffffffffdd19a 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffff6851ec 0000000000000000 0000000000000000 0000000000000000 0000000000000000 fffffffffffdd19a 0000000000000000 0000000000000004 0000000000000000 0000000000000000 0000000022e66000 000000006e8cd000 000000006e8cd000 0000000091733000 0000000000917330 00000000006e8cd0 00000000006e8cd0 0000000000000000
0000000000000156 0000000000000001 0000000000000006 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 ffffffffff6851ec 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000157 0000000000000001 0000000000000007 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
0000000000000158 0000000000000001 0000000000000008 0000000000000000 0000000000006eda ffffffffffff9126 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000008000 0000000000000000 0000000000010000 0000000000000000 0000000000008000 0000000000000000 fffffffffba33333 0000000000000000 fffffffffba33333 0000000000000000 fffffffffffdd19a 0000000100000000 0000000000000000 0000000000000000 0000000000000000 ffffffffff6851ec 0000000000000000 0000000000000000 0000000000000000 0000000000000000 fffffffffffdd19a 0000000000000006 0000000000000000 0000000014261ccd 0000000014261ccd 000000006bd9e333 0000000080000000 0000000094261ccd 0000000000800000 000000000094261d 00000000006bd9e3 0000000000000000
0000000000000159 0000000000000001 0000000000000009 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 ffffffffff6851ec 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
000000000000015a 0000000000000001 000000000000000a 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
000000000000015b 0000000000000001 000000000000000b 0000000000008000 0000000000008000 0000000000008000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
000000000000015c 0000000000000001 000000000000000c 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
000000000000015d 0000000000000001 000000000000000d 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
000000000000015e 0000000000000001 000000000000000e 000000000000199a ffffffffffffd99a 0000000000000ccd 0000000000000000 0000000000000000 0000000000003333 ffffffffffffe666 0000000000180000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000000199a ffffffffffffe271 0000000000000000 0000000000010000 000000000000199a ffffffffffffe271 0000000000df56ed 000000000022866d 0000000000df56ed 000000000022866d 0000000000006fab 0000000000001143 0000000100000000 0000000000000000 0000000000000000 00000000001e554e 000000000004b068 0000000000000000 0000000000000000 0000000000000000 0000000000006fab 0000000000001143 0000000000000003 0000000000000000 00000000065b3c39 00000000013eec44 000000007c32ebc2 00000000828e27fb 0000000083cd143f 00000000007c32ec 0000000000828e28 000000000083cd14 0000000000000000
000000000000015f 0000000000000001 000000000000000f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000180000 0000000000000001 0000000000000000 00000000001e554e 000000000004b068 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000010000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000100000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000002 0000000000000000 0000000000000000 0000000000000000 0000000080000000 0000000080000000 0000000080000000 0000000000800000 0000000000800000 0000000000800000 0000000000000000
